ENTREZ.ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81
163	0	0.0591262482512422	0	0	0	0	0	0.0475806840658015	0	0.0331747792947079	0.0372110569733224	0	0.0786548313956293	0	0	0	0	0	0	0	0	0	0.0421783974142506	0	0	0.201729171691833	0	0.188759515654397	0	0	0	0	0	0	0	0	0	0.0814439673886825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0376257417145062	0	0	0	0.0433632109604901	0	0	0	0	0	0	0	0	0	0.0726217376622123	0.0765306575329249	0	0	0	0	0	0	0	0	0	0	0
4301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49705672481852	0.0527870150456607	0	0	0	0	0	0	0.145159219294623	0.105430410115118	0	0	0	0	0	0	0.199566630726079	0	0	0
4297	0	0	0	0	0	0	0	0.155166829272841	0	0	0	0	0	0	0	0	0	0	0	0	0.299250509470654	0.268376740962766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0403268034465897	0	0	0	0.23687911684715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0859343570582329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0693564167939888	0.145734991756322	0	0.306875797974461	0.321514517798417	0	0	0	0	0.0705839186185774	0	0	0	0
51747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.340549283509498	0	0.50131188401788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158138832472623	0	0	0	0	0	0	0	0	0
10043	0	0	0	0	0	0	0	0.138860149305407	0	0	0	0.126947003050583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119573981585268	0.26066050098751	0	0	0	0	0	0	0	0	0.164210291417296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118003598609578	0	0	0	0	0.0717444750443584	0	0	0	0	0	0	0
6453	0	0.163845178084244	0	0	0	0.0264949459156542	0	0	0.0176840159139527	0	0.032045459936243	0	0.0348762001079913	0	0	0.022606728863487	0	0	0	0	0	0	0	0	0	0.026937773810193	0	0.0687433820878904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0249050909137009	0	0	0	0.0355725221361638	0	0	0	0	0	0.0657744922728071	0.026066448167395	0.111703542997674	0.162687952835919	0	0	0.063819526243254	0	0.0636041344740224	0.0348975986209019	0	0	0.0177350066185055
392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124440198343103	0	0	0.454965047672277	0	0.269318216233629	0.151276537750992	0	0	0
10188	0	0	0	0	0	0.078586806803037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0862913806043285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.365540592837842	0.0679545103602412	0	0.18255735013183	0.0973503397706264	0	0	0	0	0	0.121719019492094
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125390419221478	0	0	0	0	0.0782964317189464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121222277724763	0.118963507560742	0	0	0	0	0	0.3072042584186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0654324742191109	0	0	0.0782964317189464	0	0	0	0	0	0	0	0.105194199417414	0	0	0	0	0	0	0	0	0	0
3761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.340339420162469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25699171031042	0	0	0	0	0	0	0	0.402668869527111	0	0	0	0	0	0	0	0	0	0
146691	0	0	0	0	0	0	0	0	0	0	0.283293912975488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14458067816047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.350668517142969	0	0	0	0	0.221456891721073	0	0	0	0	0	0	0
11059	0	0	0	0.038659920740492	0	0.0782485050574904	0	0.1527179955667	0	0	0.0457137511780921	0.105643298861084	0	0	0	0	0.0768635872939853	0	0	0	0	0	0	0	0	0	0	0.0534890938051834	0	0	0	0	0	0	0	0	0	0	0	0.106665245703693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0973384825001375	0	0	0	0	0	0	0	0	0	0.0768635872939853	0	0.114619337829517	0.0531771941696395	0	0	0	0	0	0	0	0	0
23327	0	0	0	0	0	0.0323348684104881	0	0	0	0	0.0359725252787569	0.0323364799796206	0.0381587339190581	0.039466982718396	0	0	0.0427559650936428	0	0	0	0	0	0	0	0	0	0	0.0258678717059743	0	0	0	0	0	0	0	0	0	0.0291833298598263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01346339386905	0	0	0.126286701256696	0.0493556860274251	0.0320647003566345	0	0.254997260044695	0	0	0	0	0.110264711165659	0	0	0.0691915695825766	0.03936038893149	0	0	0.0289388318000116	0	0	0
55729	0	0	0	0	0	0	0	0.0604991560107423	0	0	0	0.0585360714532472	0.0657985101699939	0.0563741889558183	0.0530581238633836	0	0	0	0	0	0	0.127543310259904	0.0565347426459645	0	0	0	0.093246877275826	0	0	0	0	0	0	0	0	0	0.0426975401190298	0	0	0	0.0882657441383922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0397570624230943	0	0	0	0	0	0	0.174954634562663	0	0	0	0	0	0	0.0827340381219404	0	0	0
5310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.320746618686756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174378704794214	0	0	0	0	0	0	0	0.50487467651903	0	0	0	0	0	0	0	0	0	0
1009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.682746416622469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317253583377531	0	0	0	0	0	0	0	0	0	0
1464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271056196811952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127957086528958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.600986716659089	0	0	0	0	0	0	0	0	0	0
3915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.215074385163552	0	0	0	0	0	0	0.234052051709526	0	0	0	0	0	0.326711415804908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224162147322015	0	0	0	0
23420	0	0	0	0.213264358064023	0	0	0	0.136747172611845	0	0	0	0	0	0	0	0	0	0	0	0	0	0.441411354726296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208577114597836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.420000194879857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.579999805120143	0	0	0
51631	0	0	0	0	0	0	0	0	0	0.0556552447058341	0.0501763072099323	0	0.0610548062673203	0.100946208364189	0	0.0590693180771698	0	0	0	0	0	0.182338146203206	0	0	0	0	0	0.0561242347805728	0	0	0	0	0	0	0	0	0	0.129651234495582	0	0	0.125205818891727	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0206406491607312	0	0	0	0	0	0.0259483017455258	0	0.0767485364948568	0	0	0	0	0	0	0	0	0	0	0.0564411936033532	0	0	0	0	0	0	0
23705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234688439816335	0	0	0	0	0.229994590521821	0	0	0	0	0	0	0	0	0	0	0.310461383409646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224855586252198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5499	0	0.0151486606322248	0	0	0	0.0743187834988481	0	0.0140671043549964	0.0231195349495901	0	0.00869399883802442	0	0	0.0405498552886403	0	0	0.0104038219387189	0	0	0	0.0146877119000698	0.0384786665594576	0	0	0	0	0.0237478204998982	0.0394429740786985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0170554089614893	0	0.0500811312340947	0	0	0	0.0296082608694539	0	0.0279017461775191	0	0.0345344190898332	0	0	0.291247750071366	0.0372247796395331	0	0.0388381595037422	0	0.0557342654623118	0.00717506468048365	0	0	0.0346793648471919	0	0.00904681254198285	0.0642139043818307	0	0	0
23368	0	0.041936038004859	0	0	0	0	0	0.0092652536151095	0	0	0	0.0367423603272655	0	0	0	0	0.0470054918629311	0	0	0	0	0	0	0	0	0	0	0.222665506239875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0712252897384345	0	0	0	0.0312540718364068	0	0.28010845973668	0	0	0	0	0.0946891656360498	0.0501040346437952	0	0.0220177503495859	0	0	0.0618193827018668	0	0	0	0	0	0.0311671953071415	0	0	0
2801	0.00721612398107325	0	0	0	0	0	0	0	0	0.00787942240896475	0	0.0243158153091618	0.0167657968212076	0	0	0	0	0	0	0	0	0	0	0	0	0.0377626448648416	0.036739533824219	0.503296035222487	0	0.0155252989937265	0.0058283915113543	0.010925524704716	0	0	0	0	0.00976766072903841	0.0104167448614977	0	0.0286402495023255	0.0175227610913873	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0435912131709152	0	0	0	0.0106854021169548	0	0.0156444939934825	0.0118551113388259	0.0107148207582473	0	0	0	0	0.00493840689436891	0.0131682717959416	0.0066714901687798	0.0488808758136009	0.0245810427470644	0	0.00857765547339107	0	0	0.0236090607392649	0.0268629463327219	0	0.0057650282839551	0.0118521765464854
81876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273348382625525	0	0	0	0	0	0	0	0	0	0	0	0.0970142737867645	0	0.169774751750344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.459862591837366	0	0	0	0	0	0	0	0	0
5861	0.0747223285045557	0	0	0	0	0	0	0	0	0.171058037651232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.087565346199845	0.0987917899883175	0	0.0641000158747885	0	0	0	0	0	0	0	0	0	0	0.269934824447593	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0468352026964649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0563639986996796	0	0	0	0	0	0.130628455937524	0	0	0
23424	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167666182926093	0	0	0	0	0	0	0	0	0	0	0.130612442935511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226196511469504	0	0.378330951952929	0	0	0	0	0	0.097193910715963	0	0	0	0	0	0	0	0	0	0
6867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242879129454608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16935099280326	0	0	0	0.30967007716986	0	0.153519249111246	0.124580551461025	0	0	0	0	0	0	0	0	0
22938	0.068457990158512	0	0	0	0	0	0	0.0580520422218109	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121927709521632	0.0545950544126815	0	0	0	0	0.563873388987641	0	0	0	0	0	0	0	0	0	0.0430676585941207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0516911241859596	0	0	0	0	0	0.038335031917642	0	0	0	0	0
1080	0	0	0	0	0	0	0	0	0	0	0	0	0.108462993960701	0	0	0	0	0	0	0	0	0	0	0.150008651555904	0	0	0	0.20465943418358	0	0	0	0	0	0.0808768899918521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192609752332306	0	0	0	0	0	0	0	0	0.178326056854014	0	0	0.0850562211216427	0	0	0	0	0	0	0	0	0	0
23513	0	0.0232060602020459	0	0.0347099494768603	0	0.0340313449890186	0	0.0195746327570996	0	0	0	0.0229439182529723	0	0.0844410793531295	0	0	0	0	0	0	0	0.0528078966333075	0	0	0	0	0	0.0143399362172697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0543806468010448	0.458644203869926	0	0	0	0	0	0.0557536939425128	0.0176057456966841	0.0144624789486918	0.067965021289033	0	0	0	0.0234743952800479	0	0.0216589962903564	0	0	0
11122	0	0	0	0	0	0	0	0	0	0.255924097973698	0	0	0	0	0.161975584916329	0	0	0	0	0	0	0	0	0	0	0	0	0.235229351235911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186636760914067	0	0	0.160234204959995	0	0	0	0	0	0	0
5802	0	0	0	0	0	0	0.0467271681928714	0	0	0	0	0	0	0	0.111333499124797	0.0408394146354608	0	0	0	0	0	0.0647129492365293	0.0477802662651615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.407213348631122	0	0	0	0	0	0	0	0	0	0	0.0207106299007013	0.0742468064970578	0.0621318170078053	0	0	0	0.0550715044140826	0	0.0692325960944116	0	0	0
5792	0	0	0	0	0	0.110268391160313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.387379297738125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.361759470978542	0	0	0	0	0	0	0	0	0	0	0	0.140592840123019	0	0	0	0	0	0	0	0	0	0
5786	0	0	0	0	0	0	0	0.0697392527692418	0	0	0.0836103298389159	0	0	0	0	0	0.053141938149946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0804332427851284	0	0	0.375736107504241	0	0	0	0	0.136787873082972	0.105652998538633	0	0.0500071321454139	0	0	0	0.0448911251855081	0	0	0
5789	0	0	0	0	0	0.0981570351620617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206344128873619	0	0	0	0.295913293178193	0	0	0	0.0800914740777471	0	0	0	0	0	0	0.177707702032869	0.0715060278919472	0	0	0	0	0	0.0702803387835619	0	0	0	0
5791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123787150022058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125971928952925	0	0	0.167709301478934	0	0	0	0	0.256874922369892	0	0	0	0	0.147691227048257	0	0.177965470127934	0	0	0
5803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.581026593827126	0	0	0	0	0	0	0	0	0	0.418973406172874	0	0	0	0	0	0	0	0	0	0
5798	0	0	0	0.0307721772389498	0	0	0	0.193630314643116	0.0450261905841908	0	0	0	0.0459017208838598	0	0.25306943048916	0	0.0259820983660357	0	0	0	0	0.0612204716114602	0.0230148245539457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0595306898707809	0	0	0	0	0	0	0	0	0	0	0.0548351594570919	0	0	0	0.0965856714385133	0	0	0	0	0	0	0	0	0	0.0413867772010588	0	0	0	0	0	0.0153432622710639	0	0	0.0537012113907731	0	0	0
23647	0.0332394783422861	0.0818242942560719	0	0	0	0	0	0.0578078404483766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0189939686301758	0.138564881533834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0558646605444866	0	0	0	0	0.0430157407544059	0	0	0	0	0	0.114418394886864	0.0297945388068915	0.375197658557962	0.0512785432386447	0	0	0
10755	0	0	0	0	0	0	0	0	0	0	0	0	0.0438561875616168	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0682207556985985	0.0145379577847005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0289957815434883	0.0247775179990618	0	0	0.0201059568999984	0	0	0	0	0	0.611130360079123	0.082100361938099	0.0388753526278689	0	0	0	0	0	0	0.067399767867445	0	0	0
51429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0884710888807198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07259538736695	0	0	0	0	0	0	0	0	0	0	0	0.121285528592208	0.526412148227386	0	0.0768734143152082	0	0	0	0.114362432617527	0	0	0
8476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262983712949351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251215468138721	0	0	0	0	0	0	0	0.341587136721817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144213682190111	0	0	0	0	0	0
10627	0	0	0	0	0	0	0	0.176961715557561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164099162165259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49853836238221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16040075989497	0	0	0	0	0	0
88	0	0	0	0	0	0	0	0.0840738348322281	0	0	0	0	0.0308478024950937	0.038019669792783	0	0	0	0	0	0	0	0.366877727331338	0.0729919468726806	0	0	0	0.0939558666659263	0.0385597531188671	0	0	0	0	0	0	0	0	0	0	0	0.0313706110517805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0373912383603529	0	0	0	0	0	0	0	0.0274966206232367	0	0	0.0240595584692333	0.0514130452888928	0	0.0248200184963424	0	0.0781223066012446	0	0	0	0	0	0	0	0	0	0
5682	0	0	0	0	0	0	0.0328431390971557	0.0254479249529703	0	0	0	0	0.0163298695279077	0.0168961881437218	0	0	0	0	0	0	0	0.0264746645286698	0	0	0	0	0.412363384298668	0.3091064050126	0	0	0	0	0	0	0	0	0	0	0	0.0282305779481494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00962716592233476	0	0	0	0	0	0	0	0	0	0	0	0.0141952968245318	0	0	0.0327284723135673	0.01850761974557	0	0	0	0	0.0237935663833403	0.0166082266944773	0	0	0.0168474986063351	0
5683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.914456168313447	0.085543831686553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5685	0	0	0	0	0	0	0	0.0348394335787835	0	0	0	0	0	0	0	0	0	0	0	0	0.165436479116058	0	0	0	0	0	0.699799899442529	0.09992418786263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5687	0	0	0	0	0	0.0473363388689643	0	0.0552257286804584	0	0	0	0	0	0	0	0.056812475251216	0	0	0	0	0	0	0	0	0	0	0.682084959009518	0.0474688031163273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111071695073516	0	0	0	0	0	0	0	0	0	0
5690	0	0	0	0	0	0	0	0.0926626610782131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.835060391003833	0.0722769479179541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5689	0	0	0	0	0	0	0.0159184948561593	0	0	0.0390487564055053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56719622691562	0.155218488660038	0	0	0	0	0	0	0	0	0	0.0544726217437675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0730009086859017	0	0	0.0357946148403933	0	0	0	0.0593498878926144	0	0	0	0	0	0	0	0	0
5691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.753319542229904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246680457770095	0	0	0
5695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0922557203017339	0	0	0	0	0	0	0	0	0	0	0	0.815742236882865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0920020428154015	0	0	0	0	0	0	0	0	0	0	0	0
6311	0	0	0	0.12092657350513	0	0	0	0.118170370925969	0	0	0	0	0	0.121280172105391	0	0	0	0	0	0	0	0.106502308414713	0.0480067996008449	0	0	0	0	0.0917652312683475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131772337805221	0	0	0	0	0	0	0	0	0	0.0931668366682094	0	0	0	0	0	0	0.168409369706174	0	0	0	0	0	0	0	0	0
1933	0	0	0	0	0	0	0	0.192976757637289	0	0	0	0	0	0.134211090241376	0	0	0	0	0	0	0.247729827872783	0	0.218690536349464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206391787899088	0	0	0	0	0	0	0	0	0
1936	0	0	0	0	0	0	0	0	0	0	0.100134888205759	0	0.0768582394613935	0	0	0	0	0	0	0	0.117696202320918	0.0766339368912452	0.0751014947225373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150432549106711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114284788036262	0	0	0.0716226144304533	0	0	0.217235286824721	0	0	0
10093	0.295888974609815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327523310347753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260647732062896	0	0.115939982979536	0	0	0	0	0	0	0
10574	0	0	0	0	0	0	0	0	0	0	0	0	0.21475917828771	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150983140421449	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0740317272218082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155426988238178	0	0	0	0.104065462945886	0	0.210695396402676	0	0	0	0	0	0	0.0900381064822924	0	0	0	0	0	0	0	0	0
11316	0	0.267029761476192	0	0	0	0.661766704484309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0712035340394993	0	0	0	0	0	0
1915	0	0.0627248849745635	0	0.0869791177268885	0	0	0	0	0	0	0	0	0.101357094990937	0	0	0.0795282283926447	0	0	0	0	0	0.0662604968535263	0.0574042355941047	0	0	0	0.018667017771643	0.0333068005359111	0	0	0	0	0	0	0	0	0	0	0	0	0.0190949507620016	0	0	0	0.011006017623223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0272005442507941	0.185489958521441	0	0.0215755340760803	0	0	0	0	0	0.0816531370344253	0	0	0.0294991965427203	0	0	0	0.118252784349096	0	0	0
