id	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45
730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	0	0	0	0	0	0	0	0	0	0	0	0	5.76939062846119e-05	0	0	0	0.999942306093715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050242413109462	0	0	0	0.931893333621588	0	0.0176929453385092	0	3.83037355853092e-05	0	0	0	0	6.89879095899097e-06	0	0	0	0.000126105403896926	0	0	0	0	0	0	0	0
733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
738	0	0	0	0.0352497335572008	0	0	0	0	0	0	0	0	0	0.000167126590632971	0	0	0	0	0	0	0	0	0	0	0	9.51055432801661e-14	0	0	0	0	0	0	0	0	0	0	0.964583139849761	0	0	0	0	0	2.31014949493905e-12	0	0	0
739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
740	0	0	0.0053909143256034	0.312936441638562	0.0448486468278208	0.0073775804131781	0.0826609552922383	0.00406948593159255	0.0172229842973119	0.0109642840037936	0.00140052936996855	0.00272514980515126	0.0107926819937333	8.8163191771554e-11	0.00145024902906423	0.0165411400121103	0.0111620598688116	0.00760420041175307	0.0656621124212884	1.48390336815968e-11	0.00423447394591707	0.0370327686852593	0.053280965120265	0.0015311531098826	0.00721635322197708	3.59002043017927e-10	0	5.07498006502848e-09	0.0420024208875003	0.0182334339565366	0.0158988460537473	0.0100899568024267	0.017112141431248	0	0.0174769399827523	0.0184245195454979	0.0184289154820569	0.00385247156557688	0.00299877289762481	0.00942318538240988	0.0211533275436911	0	0.02444486973315	0.000893724259594945	0.0734613392139203	0
741	0	0	0.0145575973759756	0.0189718352673735	0.00455639611035007	0.00856316581699664	0.00623911927071016	8.12106066643721e-13	0.576752867686604	2.05921714679543e-12	0.00107255620899459	0.00909869327107089	0.00445787084372634	0	1.68803176423121e-06	5.22683740668223e-13	0.0113966775580474	0.0134999360080329	2.72974321910473e-05	0.00106483898202559	0.022474568525437	0.00310477048060124	0.0444508353345195	0	0.0140049570420426	1.87929115628376e-09	0.00351372010953856	0.00965134944298193	0.0202343270342728	0.00826384559299681	0.0131740854660397	0.0156595599857442	0.0181645679724157	0.00273540948235003	0.00768542972395313	0.0110135589401991	0.00309673779966322	0.00300714216102406	0.0171222605200876	0.0115392597363954	0.00318515976692257	0	0.0748819418939373	0.008148087355447	0.0146278838847235	2.1584269386565e-12
742	0	0	0	0	0.000876575713391093	0.000344529589703107	0	0.00335457498693641	0	0.000431750253730395	4.11082773780217e-05	0	0.000807671679385234	0	0.000515836150237271	0.000340831937933735	0	0.0177616479232842	0.0245062436984313	0.00629837736109549	0.0125323272590458	0.0620454355052476	0	4.7967317987044e-05	0	0.00448688082223673	0.0033088150954334	0	0.00367455063151174	0.000412500033439105	0.00297359557024029	0.00233278901360634	0.00142159961027756	0.000901744061365584	0.00417149156307419	0.00146727631873586	0	0.691236751711905	0.0173441470395075	0.0308190417208226	0	0	0.00362287175063537	0.0908323046210951	0	0.0110887627823265
743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0188582328457053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.981141767154295	0	0	0	0	0	0	0	0	0	0
744	0.0284449873259697	0	0.0135877057324849	0.332497515809994	0.0211088676583525	0.00288627567695025	0	5.2888362911407e-09	0.0116336851931388	0.0450299338756934	0.00330025928536598	0.0326109583445276	0.0087992287238741	4.52203160060375e-09	4.89007469382422e-06	0.00858672704289161	1.55440027803126e-08	0.00762603270106446	0.0928523261097085	2.65243198559882e-07	4.66252388152086e-06	0.0653223907856331	0.00607326012217759	0.0626005761004344	4.96567548857277e-06	0.0135404162629593	1.18950248759794e-06	0.0339265294655724	0.00942408382333626	0.0188480576106404	0	0.0144338227588467	0.0169187071438109	0.00884037970301343	0	0.0368159944325372	0.0628552768891827	1.34402874283264e-06	0.0160963721881133	2.98097696147457e-06	0.0253182844549505	0	4.33738773732724e-09	0	1.01706106293568e-06	0
745	0	0	0	0	0	4.37038399896992e-05	0	0	0	0	0	0	0	0	2.34123431072081e-75	0	0	0.998394926015198	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00156137014265838	0	0	0	0	0	0	0	2.15349100034783e-12	0	0	0	0	0	0
746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
747	0.0283039047974579	0	0.0167757236752251	0.0517515780197948	0.0732392156169065	0.0106639898575375	0.0100787995337129	0.049851722871714	2.53227932419024e-08	0.0145200444918667	0.00396107384395103	0.0414320057254893	0.00416387460050651	0.0414609851103252	3.65657354565571e-09	0.121947514341398	4.75590843780519e-05	0.00713825668233695	2.31037478161344e-08	0.00686571070815065	0.0141571129623723	0.10654605927278	0	0.00745216924273158	0.0524017483039073	0.0750720312528014	0.00182165161123108	0	0.0161839374848529	0	0	0.017547994086327	0.0128873910531139	1.04814563586424e-08	0	5.14197751794599e-08	0.0378385218275094	0.0133005802052606	0.00498045402977845	0.0436613313355055	0	0	2.78365714827378e-08	0.0158317648704722	0.0981151516796885	0
748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123577578850258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.876422421149742	0	0	0	0	0	0	0	0
754	0	0	0	0	0	0	0	0	0	0	0	0	0	4.40615839254664e-51	0	0	0	0	0	0.0169458393291772	0	0	0.000136386921615768	0	0	0	0	0	0	0	0	0	0	0	0	0	0.982917773749207	0	0	0	0	0	1.69989490232692e-23	0	0	0
755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88380262950821e-50	0	0	0	0	0	0	0	0	0	0	0	0	8.44875146415526e-23	0	0	0	0	0	0	0	0	0	0.997198203423515	0	0.00280179657648463	0	0	0	0	0	0
756	0	0	0.00539777757590208	0.423408189556891	0.0167996854719301	0.00684479075033488	0.0862219809984238	0.00541432489578472	0.00916450922031926	0.00778442015625614	0.00155195210699399	0.00883953026412493	0.00576806475036602	0.00927725018360524	0.00077143838522205	0.0114259470930405	0.0223438927601957	0.00686555730902044	0.0069498004118789	0.000849810913852618	1.92544912232047e-24	0.0343761677481106	0.0395655600539381	0.00358634472943219	0.00196639347714918	0.0273561598481939	0.00357356890753958	0.00134514920935344	0.0175637119964363	0.0124313573530328	0.0179372266464775	0.0188163350169474	0.00832967616030499	0.0062460423189671	0.0488657072264882	0.00845645932080839	0.0112831029926947	0.00784291679106035	0.00631421672608081	0.00911360231516437	0.00471382400238236	0	0.0122112971676587	0.0251862700575537	0.0372399871300829	0
757	0.0271276028080501	0	0.00841603602483841	0.0335295463369677	0.0239734296433831	0.00300167331316776	0.0378493766788271	0.0942858052312704	0.0210751324693079	0.0118299377214474	0.00160528973045964	0	0	0.0242352026604148	0.00264115382204503	0	0.101407610675689	0	0.0649667163242311	0	0.013586718784046	0	0.0924978266055807	0	0	0.0367481554566708	0	0.00842572941297026	0	0.00690516348950625	0	0.0352457478372073	0	0	0.0342115455657268	0	0.00803608001279885	0.0143383737807628	0.0441630894352152	0.0391079920095817	0.0713278442236106	0	0.0545500385610312	0	0.0503090639568519	0.0346021174283401
758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.98064513666156e-23	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
759	0	0	0	0	0.0076867593005985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007864782024939	0	0	0	0.984448458674463	0	0	0	0	0	0	0	0	0	0	0	0	0
760	0	0	0.286820193297282	0	0.0438464463824836	0	0	0	0	0	0	0	8.24514014475154e-05	0	0	0	0	0.000409873090882689	0	0.0425709366756337	0.000246372973656002	0	0	0	0.620857358645943	0	1.89277366574893e-05	0	0	0	0.00514743979601421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
761	0.0160675199855554	0	0	0.797339922634627	0	0	6.24354727322595e-26	1.26176310893118e-30	0.00482648543328252	6.75784964178041e-12	0.000807488088621509	0	0.00826582832640336	0.000244296528324733	7.88920296357957e-06	0.0377458197097076	0	0.0312041756745993	0.00133057858041641	4.17286898327781e-06	2.11571213355555e-08	2.3056479612465e-24	0	3.68742674934015e-25	1.68702877558629e-05	0	2.35158523746838e-26	0	0.0182643191037412	0	0	0.000371141643075748	0.00232668628971043	0	0	0.00740821839784809	0.0720919906194464	4.07519691645965e-28	0	4.66650791288942e-06	0	0	1.75635234494537e-24	0.00167190895314519	0	0
762	1.09919255392518e-30	0	0	0	0	0	0	0.0212558571696234	0	0.000549020070205917	6.68531319221264e-51	0	0	0	5.64753869647108e-59	0.00906145687326487	0	0.0117664150453773	8.89391348938383e-13	0.0133737205768266	6.04980474591692e-23	0.487094221889781	0	0.000153619617262474	0	0.0665177219386463	0	0	0.0188219138277293	0.00825348084468608	0	0.00214371277829337	0.00454774687883413	0	0	8.41368853762813e-09	0	0.180661929570958	0	0.017640338331454	0	0	0	0.15815883617248	0	0
763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
764	0	0	0	0	0	0	0	0	0	0	0.70385971185777	0	0	0	0	0	0	0	8.09824829473307e-70	0	0	0	0	0	0	0.296106408658569	0	0	0	0	0	0	0	0	0	0	0	3.38794836609932e-05	0	0	0	0	0	0	0	0
765	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
766	3.90155342757579e-08	0	0	0	0	0.007406601802858	0	0	0	6.24240751719577e-05	1.8494116837389e-14	0	0	0	1.50068822500281e-15	0.0301252825795995	0	0	0	0	0	0	1.59800355338213e-05	0	0	9.97233324562122e-53	0	0	0.958106467651596	0	0	0	0.00428047998422724	0	0	0	0	0	0	2.72485545872405e-06	0	0	0	0	0	0
767	0.369049244126733	0	0	0.00332314067316375	0	0	0	0	0	0	6.10589489108961e-16	0	0	6.54128625680865e-34	6.52067706867413e-07	0	0	0.000607364603403459	0	9.3840051875787e-11	0	0	0	0	0	0	0	0	2.25551937860558e-13	0	0	9.46582115037561e-05	0.00379170969957639	0	0	0	0.60023427171131	0	0	1.55101227322212e-06	0.00197635041503965	0	0.0209210573852235	0	0	0
768	0	0	0	0	0	0	0	0.00173477402618881	0	0	0.000255843342436866	0	0.00131992883147056	0	0	0	0.902052923420846	0	6.38631266280613e-107	0	0	0	0	0	0	0.00035386409092602	0.000598164826636324	6.85424817110044e-111	0	0	0	0	0	0	0	0	0	0	0	0	0.0936845014614958	0	0	0	0	0
769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238444619885123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.761555374373995	0	0	0	5.74088137086127e-09	0	0	0	0	0	0
773	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
774	0	0	0	0	4.05158343569529e-07	0	0	0	0	0	0	0	4.09580885048409e-05	0	0	0	1.66569067146604e-05	0	0	0	0	0	0	0	0	0.999941970774157	0	0	0	0	0	0	0	0	0	0	0	0	9.07228010960557e-09	0	0	0	0	0	0	0
775	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8.92661781271566e-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.993593615230794	0	0	0	0	0	0	0.00640638476920576	0	0	0	1.03075271038803e-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
779	1.99197087249924e-29	0	0	0	0	0.000329663105375114	0	0.00638542636504552	0.0138124402563769	0	1.12650872892702e-49	0	0	0	2.31397089315461e-50	0.0230890438181211	0.000698280520802575	0.0193102819050829	4.22668274750615e-07	0	1.49843462464669e-23	0.168410495201936	0.0527260302267664	0	0.0203396596827334	5.90559685811009e-10	0.0473473698747154	0	0.0789459059025639	0.302664618566397	0	0.00350314097135697	0.180849421543105	0	0	0.0671324142464549	0	0	0	0.0143850134280645	0	0	0	7.03711262678049e-05	0	0
780	0	0	0.671471298956862	0.00579710032248261	0.000917197710383006	0.105189919799041	3.1379376044838e-05	0	0	0	0	0	0	0	1.46835829674358e-08	0	0	0.0387791146079467	0	0	0	0	0	0	0.155677139724737	0	0	0	0.0019773676795325	0	0	0	0	5.86345606319771e-05	0	0	0	0	0	0.0201008325787555	0	0	0	0	0	0
781	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
782	0	0	0	0	0	1.70893965883531e-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
783	0	0	0	0	0	0	0	0.988971781456493	0	0	0	0	0	0	0	0	0	0	0	0	7.1926152871196e-11	0	0	0	0	0.0110282184715804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
784	0	0	0	0	0.000110248441487129	0	0	0	0	0.00454124829447213	0	0	0	0	0	0	0.0307734374135724	0	0.455642349076121	0	0	0.471875447664051	0	0	0	0	0	0	0.00588077472394115	0.00063351138549661	0.00204970949959673	0	0.0123747876376031	0	0	0.0158680942646614	0.000250391598997484	0	0	0	0	0	0	0	0	0
785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00457991933519372	0	0	0	0.992792617889812	0	0	0	0.0026274627749944	0	0	0	0	0	0	0	0	0
786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
787	3.92626957045645e-30	0	0	0	0	0.000516749026821569	0	0	0	0.000434883380705924	0	0	0	0	1.6769459953501e-75	0.000835155055602435	0	0	0	0	0	0	0.796805795467827	0	0	0	0	0	0.0332864135456794	0.121670568167603	0	0.000829711723031485	0.0443428237885484	0	0	0	0	0	0	0.00127769561306339	0	0	0	2.04231117486708e-07	0	0
788	0	0	0	0	0	0	0	0	0	0	1.13657880159696e-36	0	0	0	0	0	0	0	3.08403583863478e-167	0	0	0	1	0	0	0	0	2.41049682309611e-178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
790	0	0	0	0.575531830643379	0	0	0	0	3.43866930092377e-19	0	0	0	0	0	7.5667416801614e-18	0	0	0	0	0	0	0	0	0	0	0.000193516072256441	0	0	0.000117149907390223	0	0	6.25473503791915e-07	0	0	0	4.99131556450341e-10	0.424156877404339	0	0	0	0	0	0	0	0	0
791	0	0	0	0	0	0	0	0	0	0	0.071592826024075	0	0.0385957054367929	0	0.789653455718603	0	0	0	0	0	7.80562037752409e-53	0	0.100158012820529	0	0	0	0	1.35591471445322e-108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
792	0	0	0.00163338418523678	0.0502971105360499	0.0207551870914851	0.0130959647069892	0.00549717344408618	0.0144687239964767	0.0303969506817281	0.00685415736245566	0.0016016833899273	0.0254774547618923	0.00631245287619249	0.0215589807235224	9.11883949346812e-09	0.0173011530379424	0.0845730817473171	0.00780190859731502	0.0214654227933823	0.00243932321480947	0.0254752575212514	0.0455479421908103	0.03989377916224	4.33542215027742e-09	0.0423516985444939	0.0348836283064383	0.0251052872492577	2.65432058905199e-08	0.00938458239723534	0.00380448814698109	0.0555032468550372	0.00587019973338968	0.00103139346752526	0.0210435875297144	0.0190459603778504	0.00556311255714071	0.0158189398908916	0.0427060529458588	0.0379141347551125	0.0279833646660469	0.00579315282235137	0	0.0392608662259416	0	0.15916709124583	0.00532208026432566
793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2810300511178e-05	0	0	0	0	0	1.13714425902607e-07	0	0	0	0	0	0	0	0.000248885230820475	0	0.00034613561577021	0.000196971907307426	0	0	0	0	0	0	0.00434463592900679	0	0	0	0.994830447302158	0	0
795	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
796	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70330466210518e-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
798	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
799	0	0	0	0.0760255588174807	0	0.00772266547419016	0	0.00349482618847751	0	0	0	0	0	0	0.00073871415097264	0.00391022228186638	0	0	0	0	0	0	0.209997966884813	0.00277727342240546	0	0	0	0	3.35043613739281e-12	0.077862646461867	0	0.00294651752707915	0.0851212258863968	0	0.0191283223162423	0	0.0140754418646373	0	0	0.00132958661564805	0.155110369017456	0	0.339493069815138	0.000262442304472383	3.15096750720471e-06	0
800	1.43724412981642e-05	0.000236232620213712	0	0.000178379931191136	0	4.5786769281401e-97	1.10329689686118e-07	5.95518865851275e-08	0.00649179579726397	0	3.43976713004157e-08	0.0240785402900362	0.00132454587613789	0	6.42866926459797e-06	0	0	0	0	4.35820076521862e-06	0.841991408520125	0	0.00939648122030796	0	8.84234482667091e-06	2.54016989042342e-05	0	0	0.000347858210660559	0	0	0.056405664545859	0.0463110906933685	0	0	0.00336247261711978	0.00455459036941509	5.38984665085328e-07	0	0.0028448206203121	0.00221560336627021	0	0.000200368702747686	0	0	0
801	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
802	0	0	0	0	0	0	0	0	4.33348387659839e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00613897365743146	0	0	0	0.99385767259849	0	0	0	0	3.34941059475755e-06	0	0	0	0	0	0	0	0
803	0	0	0	0.00353728026105374	0	0	0.000260656204178239	0	4.36734526988353e-05	4.87271864407965e-05	0	0	0	0	0	2.77850089526268e-07	0	0.463019238058052	0	0	0	0.0332714203929238	0	0	0	0	0	0	0.000178413487811151	0.00073814372718567	0	8.53267363527797e-05	0.0853691170210131	0	0	0.219024010284066	0.194423715338134	0	0	0	0	0	0	0	0	0
804	0	0	0	0	0	0	0	0.290581899936559	0	0	0	0	0.000709844859473034	0.0406928063489563	0	0	0	0	0	0	0	0	0	0	0	0.323641413347189	0	0	0	0	0	0	0	0	0	0	0.260305363864918	0	0	0	0.00704231618171969	0	0.0770263554611848	0	0	0
805	0	0	0.00271788368473313	0.0119488838399089	0.0080713377447865	0.00184785447107378	0.00343813102664239	0.0090553950399508	0.0113538805718174	0.00329294316268551	0.000347460099574072	0	0.00339291955604239	0.0154513471392726	0.00265076671714435	0.00274293138390326	0.0654832038545488	0.0258138896741949	0.0249283000528622	0.00744479981438121	0.0183507162138583	0.0583340703813732	0	0.000790438880470285	0.0129794855219773	0.00972171210330362	0.00637602479915501	0.0122926315725309	0.00987131384264641	0.00197966782830449	0.00894050525986865	0.0148372000308966	0.00560608221214756	0.0033404470617721	0.0114805738353934	0.00614793349535759	0.00547469866255446	0.196417585607116	0.0233626374544726	0.0495646661336354	0.00770517140231518	0	0.00933270333965389	0.0540309062260707	0.242923342932593	0.030157557369011
806	0	0	0	0	0.00270004649994001	0.0181585927629855	0	0	0.00279922800027324	0	0	0	0.00133558980713474	0	8.94164089710286e-32	0.0202373302296417	0	0.023922329304192	0.00937359359054183	0.0127476705716772	0	0.260788380719405	0	0	0.378935232833585	1.34839934353729e-05	0.0356503576079147	0	0	0	0.0695304611534163	0	0.0015526219672081	0	0	0.00629660060736346	0.0476360214279788	0	0	0.0671714809845095	0	0	0.0411509779387976	0	0	0
807	0	0	0	0	0	0.288216624450138	0	0	0.00074436497019755	0	7.13815223758119e-07	0	0	0	3.91243409331647e-05	1.9458019576862e-12	0	0.360182381949271	0	0	0	0.243544402486596	0	0	0	1.11431478505866e-19	0	0	0.000980315544926648	0.00513688309653554	0	8.57680922300838e-05	0.0447528490432786	0	0	0.0160838714152112	0.0401520480132669	0	0	3.29391863808389e-13	8.06526986283395e-05	0	8.12884715236737e-11	0	0	0
808	0	0	0	0.00563065070298787	0.271382056156744	0.0014625999440585	0	0	0	0.0302394182465316	0	0	0	0	0.06259435378049	0.0303299330936654	0	0.013286108839221	4.41303751303492e-21	0	0	0	0	0	0.0586206189422168	0.00280385805785718	0	0	0.000449371147365679	0.000357873471556448	0	0.000397511483338904	0	0.0080046550595469	0	0	0.502336942011934	0	0	0.000757750041363144	0	0	0.0113462990211223	0	0	0
809	0	0	0	0	0	0	8.08045474834192e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000308256030328603	0	0	0	0	0	0.00656744457555192	0.990843158457387	0	0	0	0	0	0.00228106013218463	0	0	0
810	0	0	0	0	0.00991022564040624	0.00734511667643026	0.0501005903709214	0	0	0	0.00115847191350362	0	0.00903171274122044	0	7.88102559141855e-27	5.95508028824733e-09	0	0.000618903525291514	0	0.00185438238797721	0	0	0	0	0.0102568139219478	0.576064164483755	0	3.51877991518068e-29	0	0.00901231030970275	0.207995013978587	0	0.00114290427841636	0	0	0.0164143169051994	0.0246568000056132	0.000484375341427726	0.0539399049818497	0.0193112181795743	0.000702768403096558	0	0	0	0	0
811	0	0	0	0.0963493737866785	0.001987815827729	0.008222301690789	0.00288158453259703	0.000239158919914456	0.019757413241795	0.00180402425069691	9.85017894833065e-39	0.00184151418415296	0.0530613704460046	0	4.13149561674582e-43	0.00514283332048934	0.0114363436845138	0.00267696952012053	0.141858015872162	0	0.00995245090994848	0.138183587587153	0.0341846656662833	0	0	7.4197452050023e-10	0	7.45894634210782e-35	0.0380692726488284	0.0205548449848463	0.116571905053674	0	0.000957550472468928	0	0.00204884713682234	0.0104099026514198	0.00714047974588621	0.0177664679954439	0	0.00211688537633029	0.0307152477894004	0	0.0059142406221154	0	0.218154931339761	0
812	0	0	0	0	0.0732108254739503	0	0	0	0.00378918884931107	5.97161616986312e-10	0	0	0	0	0	0	0	0.133039519625664	0	0.164174348619946	0	0.161346771895704	0	0	0	4.12355251565105e-09	0	0	0.033768972252349	0.00891832998515595	0	0.0031345898424351	0.0356053673001573	0	0	0.00887207359647632	0.167981329021842	0	0	0	4.27693478077543e-06	0	0.206154401853735	0	0	2.77795910482911e-11
813	0	0	0.0309589680594576	0.0348086944850541	0.204526070029428	0.0177791922431665	0	0	5.91942552424776e-06	0	0	0	8.64842698129514e-06	0	0.000553977983509625	0.416966078570957	0	0.0152834006273929	0	6.94483176941803e-06	0.00116391478275908	0.000171063647438058	0.0152496503877495	0	0.00159095363373537	0	0.000480714711172235	0	0.0240003644916831	0	0	0.0212605413259571	0.0142610246382983	0	0	0.019029859070196	0.167192644323736	0	0	9.54079343920966e-05	0.000529373822098659	0	0.000299137727596449	0.00813976895763155	0.00561657797417737	2.11078881371944e-05
