id	name	K
1883	3418	39
1884	341883	16
1885	3419	25
1886	3420	26
1887	342574	13
1888	342667	44
1889	343099	19
1890	343990	20
1891	345079	31
1892	345557	11
1893	345630	16
1894	345651	43
1895	345778	16
1896	346288	23
1897	347	7
1898	3476	9
1899	347688	39
1900	347733	24
1901	347734	20
1902	348	39
1903	348110	44
1904	3482	20
1905	348980	3
1906	3493	3
1907	349667	11
1908	350	3
1909	3500	22
1910	3502	29
1911	3503	22
1912	3507	22
1913	3508	44
1914	351	0
1915	3514	22
1916	353	39
1917	353274	15
1918	354	3
1919	3547	17
1920	355	0
1921	3556	29
1922	357	3
1923	358	40
1924	36	16
1925	3608	36
1926	3609	29
1927	361	5
1928	3611	28
1929	3612	16
1930	3615	22
1931	3628	36
1932	3632	17
1933	3635	35
1934	3636	3
1935	3643	10
1936	3645	3
1937	3646	36
1938	3655	10
1939	3667	39
1940	3685	40
1941	3688	10
1942	369	39
1943	3691	36
1944	3692	32
1945	3696	3
1946	3697	21
1947	37	16
1948	3700	3
1949	3703	20
1950	3704	3
1951	3706	3
1952	3708	32
1953	3709	36
1954	3710	22
1955	3712	30
1956	3716	35
1957	3718	12
1958	372	42
1959	3728	39
1960	373156	42
1961	3732	3
1962	3735	12
1963	3736	3
1964	3737	43
1965	3738	29
1966	3739	25
1967	3742	3
1968	374291	16
1969	374454	42
1970	3745	32
1971	3746	15
1972	374618	19
1973	374654	30
1974	374864	37
1975	374986	16
1976	375	3
1977	375056	17
1978	3751	3
1979	3752	17
1980	375449	39
1981	375567	6
1982	3757	31
1983	375790	24
1984	3758	3
1985	3761	25
1986	3766	6
1987	377	35
1988	3778	3
1989	3779	18
1990	378	12
1991	3780	33
1992	3781	33
1993	3785	21
1994	3786	27
1995	3791	39
1996	3792	31
1997	3796	26
1998	3797	30
1999	3798	36
2000	3799	25
2001	38	16
2002	3800	25
2003	3801	13
2004	381	7
2005	3815	14
2006	382	3
2007	3831	39
2008	3832	17
2009	3836	17
2010	3837	21
2011	3839	17
2012	3842	15
2013	3843	34
2014	3845	0
2015	3848	13
2016	3849	13
2017	3851	13
2018	3852	13
2019	3853	13
2020	3854	13
2021	3855	36
2022	3856	36
2023	3857	3
2024	3858	44
2025	3860	13
2026	3861	13
2027	3866	13
2028	386617	3
2029	386618	30
2030	3868	13
2031	387	14
2032	387104	15
2033	3872	19
2034	3875	42
2035	387597	43
2036	387680	26
2037	387849	21
2038	388	3
2039	3880	13
2040	3881	13
2041	388135	25
2042	3882	36
2043	388336	36
2044	3885	13
2045	3886	13
2046	388662	31
2047	388695	4
2048	3887	13
2049	3888	42
2050	3889	13
2051	389	32
2052	3892	13
2053	3895	27
2054	3897	10
2055	389840	18
2056	389941	31
2057	39	22
2058	3908	21
2059	3909	15
2060	391	12
2061	3911	36
2062	3912	35
2063	3913	21
2064	3915	35
2065	3916	11
2066	391634	45
2067	392	10
2068	3921	29
2069	3925	40
2070	3927	6
2071	392843	37
2072	392862	3
2073	3933	22
2074	3936	20
2075	3939	32
2076	394	24
2077	3945	21
2078	3948	21
2079	3954	12
2080	3956	40
2081	396	35
2082	3963	16
2083	3964	22
2084	3981	31
2085	3983	26
2086	3984	34
2087	3991	42
2088	399473	22
2089	3996	20
2090	399687	29
2091	399909	44
2092	40	4
2093	400	6
2094	4000	7
2095	4001	22
2096	400673	4
2097	4008	19
2098	401024	16
2099	401145	36
2100	4012	7
2101	401647	4
2102	402	2
2103	402117	3
2104	4026	36
2105	402665	11
2106	403	35
2107	4035	0
2108	4040	32
2109	4043	0
2110	4045	18
2111	4046	22
2112	4048	2
2113	405	39
2114	4062	3
2115	4067	14
2116	4069	40
2117	4074	31
2118	4076	17
2119	408	39
2120	4082	10
2121	4099	45
2122	41	44
2123	4121	21
2124	4128	5
2125	4129	43
2126	4130	22
2127	4131	31
2128	4133	28
2129	4134	29
2130	4137	39
2131	4139	28
2132	4140	10
2133	4141	5
2134	4144	45
2135	4145	34
2136	4155	39
2137	4157	8
2138	4163	36
2139	4172	32
2140	4175	36
2141	4190	21
2142	4191	16
2143	4192	28
2144	4200	16
2145	4204	21
2146	4208	15
2147	421	7
2148	4210	21
2149	4214	14
2150	4215	39
2151	4216	39
2152	4217	39
2153	4218	23
2154	4232	36
2155	4236	36
2156	4253	40
2157	4259	1
2158	4261	18
2159	427	22
2160	4282	5
2161	4291	5
2162	4294	39
2163	4297	21
2164	43	22
2165	4301	10
2166	4308	38
2167	4336	7
2168	4340	16
2169	4353	12
2170	4354	20
2171	4355	18
2172	4356	10
2173	4363	45
2174	439	32
2175	440	9
2176	440073	15
2177	440193	42
2178	440279	21
2179	440730	15
2180	440915	37
2181	441400	6
2182	443	42
2183	4430	20
2184	4437	43
2185	4438	42
2186	444	43
2187	4440	17
2188	445	24
2189	445815	34
2190	4478	23
2191	4509	34
2192	4512	0
2193	4513	12
2194	4519	45
2195	4522	44
2196	4528	16
2197	4535	16
2198	4538	21
2199	4540	7
2200	4542	17
2201	4547	35
2202	4580	16
2203	4591	19
2204	4594	16
2205	4599	32
2206	460	44
2207	4606	25
2208	4619	4
2209	462	3
2210	4621	7
2211	4624	39
2212	4625	15
2213	4626	0
2214	4627	28
2215	4628	28
2216	4629	15
2217	463	36
2218	4637	24
2219	4638	35
2220	4641	36
2221	4642	24
2222	4643	3
2223	4644	17
2224	4645	25
2225	4646	3
2226	4647	42
2227	4648	21
2228	4649	2
2229	4650	32
2230	4651	11
2231	4659	3
2232	4660	37
2233	4666	32
2234	4670	35
2235	4673	30
2236	4676	19
2237	4677	2
2238	4684	22
2239	4685	35
2240	4691	21
2241	4694	3
2242	4695	16
2243	4696	20
2244	4697	16
2245	4698	16
2246	47	33
2247	4700	20
2248	4701	20
2249	4702	16
2250	4704	16
2251	4705	16
2252	4706	36
2253	4707	21
2254	4709	22
2255	471	18
2256	4710	39
2257	4712	21
2258	4713	42
2259	4714	25
2260	4715	32
2261	4716	7
2262	4719	16
2263	472	31
2264	4720	16
2265	4722	16
2266	4723	16
2267	4724	16
2268	4725	16
2269	4726	16
2270	4728	16
2271	4729	16
2272	4731	20
2273	4733	16
2274	4734	14
2275	4735	23
2276	4736	39
2277	4738	35
2278	4741	36
2279	474383	31
2280	4744	25
2281	4747	36
2282	4750	17
2283	4756	6
2284	476	10
2285	4763	40
2286	477	39
2287	4774	21
2288	4775	42
2289	4776	28
2290	4783	4
2291	479	8
2292	4794	24
2293	4798	21
2294	48	6
2295	480	8
2296	4809	30
2297	481	28
2298	4811	3
2299	4815	7
2300	4817	44
2301	482	22
2302	4820	44
2303	483	20
2304	4830	41
2305	4831	39
2306	4832	38
2307	4836	30
2308	4839	21
2309	4841	36
2310	4842	5
2311	4846	39
2312	4853	10
2313	4856	22
2314	4857	35
2315	4858	35
2316	4860	29
2317	4868	3
2318	4869	31
2319	487	15
2320	488	34
2321	4881	22
2322	4882	18
2323	489	43
2324	4892	30
2325	4893	11
2326	4897	3
2327	4898	25
2328	490	0
2329	4900	29
2330	4904	29
2331	4905	0
2332	4907	16
2333	491	25
2334	4915	14
2335	4916	35
2336	492	18
2337	4924	44
2338	4926	36
2339	4928	21
2340	493	23
2341	493856	7
2342	494115	3
2343	4942	20
2344	4952	23
2345	4957	2
2346	4967	12
2347	4976	16
2348	4978	4
2349	498	16
2350	4983	6
2351	49855	15
2352	4998	36
2353	4999	21
2354	50	31
2355	5007	31
2356	501	24
2357	5019	20
2358	5027	36
2359	5034	8
2360	5036	35
2361	5037	39
2362	5042	44
2363	5048	19
2364	50488	45
2365	5049	21
2366	5050	32
2367	5052	32
2368	5058	39
2369	506	16
2370	50618	37
2371	5062	14
2372	5063	34
2373	5064	25
2374	50640	39
2375	50649	3
2376	5066	22
2377	5067	3
2378	5073	21
2379	50804	39
2380	50807	37
2381	50808	16
2382	50809	21
2383	50813	40
2384	50814	20
2385	50861	36
2386	50863	6
2387	509	12
2388	5091	24
2389	5093	29
2390	5094	29
2391	50944	35
2392	5095	24
2393	5096	24
2394	5097	45
2395	5099	40
2396	51	16
2397	5100	22
2398	5101	45
2399	51015	20
2400	51024	43
2401	51025	25
2402	51028	22
2403	51031	39
2404	51056	36
2405	51059	16
2406	5106	20
2407	51062	45
2408	51065	11
2409	51067	16
2410	51069	31
2411	51070	31
2412	51073	16
2413	51075	7
2414	51079	12
2415	5108	2
2416	51081	16
2417	51090	7
2418	51097	31
2419	5110	35
2420	51100	7
2421	51101	42
2422	51109	22
2423	51116	16
2424	51125	3
2425	51133	44
2426	51138	24
2427	51143	24
2428	51144	22
2429	5116	30
2430	51160	42
2431	51164	24
2432	51168	3
2433	51170	7
2434	51185	36
2435	5119	8
2436	51196	3
2437	51199	2
2438	51204	13
2439	51209	23
2440	5121	40
2441	51218	16
2442	51222	3
2443	51234	45
2444	51248	2
2445	51250	22
2446	51256	42
2447	5127	40
2448	5128	3
2449	51280	7
2450	51284	5
2451	51286	22
2452	5129	42
2453	51295	39
2454	513	16
2455	51308	21
2456	51313	44
2457	51337	16
2458	51347	20
2459	51350	13
2460	5136	12
2461	51361	24
2462	51366	34
2463	51377	22
2464	5138	8
2465	51382	14
2466	51386	7
2467	51393	45
2468	514	16
2469	51400	24
2470	5141	3
2471	51412	21
2472	5142	37
2473	51421	42
2474	51422	22
2475	51429	37
2476	51434	34
2477	5144	32
2478	51440	22
2479	51441	24
2480	51449	22
2481	51466	24
2482	51474	21
2483	51479	11
2484	51493	3
2485	51495	5
2486	515	16
2487	51517	35
2488	5152	36
2489	51520	7
2490	5153	22
2491	51534	32
2492	51542	14
2493	51552	23
2494	51555	4
2495	51559	16
2496	5156	39
2497	51560	12
2498	51566	16
2499	51571	7
2500	51592	39
2501	51593	32
2502	51594	20
2503	5160	16
2504	51606	3
2505	51608	28
2506	51617	35
2507	5162	12
2508	5163	1
2509	51631	32
2510	51635	20
2511	51637	17
2512	5164	32
2513	51645	35
2514	51649	16
2515	5165	12
2516	51651	1
2517	51652	8
2518	51660	17
2519	51663	21
2520	51667	22
2521	51668	36
2522	51673	44
2523	51678	3
2524	5168	30
2525	51693	23
2526	51699	32
2527	5170	39
2528	51701	21
2529	51704	14
2530	51706	22
2531	51715	25
2532	51719	32
2533	51720	35
2534	51726	8
2535	51727	31
2536	51729	9
2537	51735	25
2538	51741	6
2539	51742	34
2540	51755	21
2541	51760	42
2542	51761	22
2543	51762	3
2544	5178	22
2545	51780	37
2546	5179	8
2547	51805	20
2548	51807	24
2549	5192	31
2550	5193	7
2551	5195	16
2552	52	21
2553	5202	24
2554	5204	42
2555	521	31
2556	5211	21
2557	5213	24
2558	5214	28
2559	5216	32
2560	5217	32
2561	5218	39
2562	522	16
2563	5223	29
2564	5224	39
2565	5226	22
2566	523	20
2567	5230	21
2568	5236	28
2569	5245	3
2570	525	24
2571	5250	31
2572	526	40
2573	527	7
2574	528	31
2575	5286	25
2576	5289	37
2577	529	21
2578	5290	39
2579	5291	22
2580	5294	3
2581	5295	14
2582	5297	20
2583	5300	42
2584	5304	22
2585	5305	18
2586	5306	44
2587	5310	36
2588	5313	4
2589	5315	32
2590	5317	36
2591	5318	25
2592	5321	32
2593	5327	16
2594	5331	23
2595	5332	7
2596	5333	40
2597	53335	16
2598	5334	39
2599	53343	21
2600	53349	44
2601	5335	14
2602	53353	34
2603	53358	36
2604	5336	14
2605	5337	35
2606	5338	6
2607	5339	31
2608	534	21
2609	53407	45
2610	5341	43
2611	535	32
2612	5354	7
2613	5357	45
2614	5358	45
2615	5361	10
2616	53615	36
2617	53616	10
2618	5362	3
2619	5364	10
2620	5365	22
2621	537	40
2622	5372	12
2623	53822	22
2624	53826	7
2625	53840	22
2626	539	12
2627	53904	6
2628	53916	36
2629	53917	3
2630	53918	0
2631	53919	3
2632	53944	36
2633	53981	21
2634	540	29
2635	54014	11
2636	54039	35
2637	54106	18
2638	5411	36
2639	5413	23
2640	5414	23
2641	541468	36
2642	54148	16
2643	54187	39
2644	54205	32
2645	5424	39
2646	5426	37
2647	5430	35
2648	5431	24
2649	54331	44
2650	54332	20
2651	54413	0
2652	5442	44
2653	54434	10
2654	54438	36
2655	54443	34
2656	5445	6
2657	54468	45
2658	5447	20
2659	54472	6
2660	54474	13
2661	54477	19
2662	54497	3
2663	54499	40
2664	545	21
2665	54505	17
2666	54509	13
2667	54520	4
2668	54534	16
2669	54535	13
2670	54536	39
2671	54539	20
2672	54543	16
2673	54549	14
2674	54550	36
2675	54566	45
2676	54585	14
2677	5459	4
2678	546	15
2679	54617	23
2680	54622	36
2681	54623	28
2682	54625	11
2683	54627	37
2684	5464	44
2685	54664	41
2686	54676	4
2687	547	40
2688	54704	1
2689	54708	43
2690	54726	22
2691	54732	31
2692	54734	23
2693	54737	21
2694	54749	36
2695	54768	0
2696	54769	22
2697	5478	35
2698	54785	36
2699	54788	44
2700	5479	8
2701	54793	42
2702	54795	45
2703	54805	22
2704	54806	2
2705	5481	24
2706	54821	25
2707	54822	18
2708	54828	17
2709	54832	14
2710	54834	4
2711	54839	26
2712	54843	32
2713	54856	44
2714	548596	36
2715	54861	3
2716	54862	30
2717	54867	20
2718	54873	3
2719	54874	24
2720	54875	39
2721	54880	22
2722	54881	18
2723	54893	25
2724	54897	28
2725	549	4
2726	54901	20
2727	54906	36
2728	54914	22
2729	54915	6
2730	54921	44
2731	54923	7
2732	54927	12
2733	54928	3
2734	5493	36
2735	54938	16
2736	54939	2
2737	5494	3
2738	54940	16
2739	54948	16
2740	54954	7
2741	54976	2
2742	5498	22
2743	5499	31
2744	54994	24
2745	54996	16
2746	5500	31
2747	55004	20
2748	5501	31
2749	55037	16
2750	5504	21
2751	55040	22
2752	55048	6
2753	55054	32
2754	55074	35
2755	55075	25
2756	55082	18
2757	55088	21
2758	5510	32
2759	55100	43
2760	55102	20
2761	55105	13
2762	55118	36
2763	55127	44
2764	55128	4
2765	55130	21
2766	55133	21
2767	55140	37
2768	55144	16
2769	55149	24
2770	5515	33
2771	55156	3
2772	55157	16
2773	5516	28
2774	55160	3
2775	55161	37
2776	55176	6
2777	55177	7
2778	5518	33
2779	55183	32
2780	55186	22
2781	55187	16
2782	5519	33
2783	55193	21
2784	55198	23
2785	5520	33
2786	55201	19
2787	55207	22
2788	55210	20
2789	55212	2
2790	55215	21
2791	55217	16
2792	55218	16
2793	5522	33
2794	55226	45
2795	55229	44
2796	55236	22
2797	5524	28
2798	55243	10
2799	5525	33
2800	55252	37
2801	55255	20
2802	5526	9
2803	55260	30
2804	55262	22
2805	55269	36
2806	5527	15
2807	55275	2
2808	5528	33
2809	5529	28
2810	55291	24
2811	5530	22
2812	55308	16
2813	5531	24
2814	553115	6
2815	5532	10
2816	55320	34
2817	55324	32
2818	55326	11
2819	55327	10
2820	5533	3
2821	55333	30
2822	55337	36
2823	5534	22
2824	55341	20
2825	55342	17
2826	55345	11
2827	55346	36
2828	55347	16
2829	55349	27
2830	55357	3
2831	5536	5
2832	55361	35
2833	55362	3
2834	55364	22
2835	5537	24
2836	55379	7
2837	5538	28
2838	55421	28
2839	55466	8
2840	5549	3
2841	5550	21
2842	55506	18
2843	55512	32
2844	55515	16
2845	55521	30
2846	55530	31
2847	55532	31
2848	55558	24
2849	55567	43
2850	55576	18
2851	55577	36
2852	55582	21
2853	55585	20
2854	55589	39
2855	55596	33
2856	55604	39
2857	55605	4
2858	55607	39
2859	55610	39
2860	55611	14
2861	55612	45
2862	55614	3
2863	55619	4
2864	5562	17
2865	55624	31
2866	5563	42
2867	55631	8
2868	55636	17
2869	55638	2
2870	5565	36
2871	5566	39
2872	55660	35
2873	55666	39
2874	55667	16
2875	5567	34
2876	55680	25
2877	55681	16
2878	5569	8
2879	55690	16
2880	55691	25
2881	55697	36
2882	55698	22
2883	55699	16
2884	55700	30
2885	55704	10
2886	55705	19
2887	5571	5
2888	55714	16
2889	55717	24
2890	55719	44
2891	55728	24
2892	55729	3
2893	5573	22
2894	55735	16
2895	55737	32
2896	55738	33
2897	55739	22
2898	55740	3
2899	55746	7
2900	55748	25
2901	55749	35
2902	5575	42
2903	55750	39
2904	55752	23
2905	55753	44
2906	55754	12
2907	55755	36
2908	5576	23
2909	55763	25
2910	5577	23
2911	55770	13
2912	5578	39
2913	5579	39
2914	55799	37
2915	5580	39
2916	55800	7
2917	55803	18
2918	5581	39
2919	55814	21
2920	55818	37
2921	5582	22
2922	55823	3
2923	55824	10
2924	5583	44
2925	55831	19
2926	55832	39
2927	55833	36
2928	55835	2
2929	5584	17
2930	55844	33
2931	55845	25
2932	55847	20
2933	55848	1
2934	5585	42
2935	55852	16
2936	55854	24
2937	55857	19
2938	5586	38
2939	55860	24
2940	55862	34
2941	5587	39
2942	55870	30
2943	5588	34
2944	55885	42
2945	5589	32
2946	5590	39
2947	55907	25
2948	5591	15
2949	55914	10
2950	55915	2
2951	55917	24
2952	55920	21
2953	5593	3
2954	55930	23
2955	5594	39
2956	5595	39
2957	55964	36
2958	55966	3
2959	55967	16
2960	55968	39
2961	55970	8
2962	55973	44
2963	55975	22
2964	5599	39
2965	5600	28
2966	5601	39
2967	5602	39
2968	5603	10
2969	5604	39
2970	5605	39
2971	5606	39
2972	5609	39
2973	5610	29
2974	5611	37
2975	56111	22
2976	5613	28
2977	56138	3
2978	56144	32
2979	56164	44
2980	56165	3
2981	56181	30
2982	5621	41
2983	56243	42
2984	56252	9
2985	56254	35
2986	56255	16
2987	56288	8
2988	5629	21
2989	563	5
2990	5630	13
2991	5631	44
2992	5634	44
2993	56341	35
2994	5635	44
2995	5636	44
2996	56474	17
2997	5654	0
2998	5660	32
2999	56616	7
3000	5662	8
3001	5663	0
3002	56666	44
3003	56681	7
3004	56776	41
3005	5682	42
3006	5683	40
3007	5684	40
3008	5685	40
3009	56850	36
3010	56851	20
3011	56853	43
3012	5686	0
3013	5687	40
3014	5688	40
3015	56886	11
3016	56888	30
3017	5689	42
3018	56893	8
3019	56894	11
3020	56895	7
3021	56896	32
3022	56899	10
3023	5690	42
3024	56904	36
3025	56907	7
3026	5691	40
3027	5692	42
3028	56922	24
3029	56924	28
3030	56925	2
3031	56926	3
3032	5693	40
3033	5694	40
3034	56945	16
3035	56946	21
3036	56947	7
3037	56948	44
3038	5695	40
3039	56954	20
3040	56957	36
3041	56992	20
3042	56993	1
3043	56997	7
3044	5700	4
3045	57003	20
3046	5701	30
3047	57017	43
3048	57019	39
3049	5702	36
3050	57026	40
3051	57030	6
3052	57037	25
3053	5704	38
3054	5705	36
3055	5706	36
3056	57060	17
3057	5707	24
3058	5708	5
3059	57082	20
3060	57084	44
3061	5709	5
3062	57092	43
3063	57095	15
3064	57096	2
3065	5710	5
3066	57101	3
3067	57106	16
3068	5711	45
3069	57118	22
3070	57120	14
3071	57122	7
3072	57128	16
3073	5713	2
3074	57130	30
3075	57132	8
3076	57136	37
3077	5714	18
3078	57142	27
3079	57143	43
3080	57144	36
3081	57148	25
3082	5715	35
3083	5716	8
3084	57165	16
3085	57169	22
3086	5717	32
3087	57175	39
3088	5718	16
3089	57180	2
3090	57181	45
3091	57187	21
3092	5719	43
3093	572	39
3094	5720	36
3095	57213	36
3096	57216	17
3097	57221	20
3098	57224	3
3099	5725	29
3100	5728	39
3101	5730	41
3102	57326	22
3103	57337	21
3104	57338	44
3105	57381	35
3106	57402	18
3107	57403	23
3108	57406	31
3109	57410	44
3110	57414	7
3111	57418	21
3112	57446	45
3113	57447	29
3114	57448	35
3115	57451	16
3116	57453	3
3117	57455	21
3118	57459	30
3119	57460	11
3120	57464	9
3121	57465	16
3122	57468	6
3123	5747	37
3124	57470	39
3125	57471	6
3126	57476	10
3127	57482	16
3128	57486	4
3129	57488	45
3130	57489	30
3131	57496	39
3132	57497	3
3133	57498	25
3134	575	11
3135	57502	6
3136	57505	16
3137	57506	16
3138	57507	44
3139	57510	43
3140	57512	16
3141	57513	25
3142	57514	6
3143	57519	35
3144	57520	37
3145	57521	22
3146	57524	42
3147	57526	21
3148	57528	12
3149	57530	2
3150	57532	42
3151	57537	18
3152	57538	32
3153	5754	14
3154	57551	24
3155	57553	16
3156	57554	3
3157	57555	14
3158	57556	3
3159	5756	21
3160	57562	32
3161	57568	30
3162	5757	18
3163	57571	21
3164	57572	3
3165	57576	12
3166	57578	43
3167	57580	35
3168	57584	30
3169	57596	19
3170	57597	21
3171	57599	17
3172	576	3
3173	57602	21
3174	57605	21
3175	57606	2
3176	57608	39
3177	57609	45
3178	57610	28
3179	57614	45
3180	57617	42
3181	57619	39
3182	57620	25
3183	57622	9
3184	57623	30
3185	57624	3
3186	57626	5
3187	57631	21
3188	57634	21
3189	5764	28
3190	57644	2
3191	57646	14
3192	57648	10
3193	57650	24
3194	57655	8
3195	57657	3
3196	57658	36
3197	57662	26
3198	57670	25
3199	57674	22
3200	57679	16
3201	57680	21
3202	57683	39
3203	57689	31
3204	57698	36
3205	577	31
3206	57706	2
3207	57709	7
3208	57715	40
3209	57716	43
3210	57719	31
3211	57724	21
3212	57731	10
3213	57787	22
3214	57795	4
3215	5780	7
3216	57805	28
3217	5781	14
3218	57826	23
3219	5783	32
3220	5786	28
3221	57863	31
3222	5787	10
3223	5789	28
3224	5791	35
3225	5792	28
3226	5793	11
3227	5795	14
3228	5797	3
3229	5798	8
3230	5799	8
3231	58	24
3232	5802	28
3233	5803	22
3234	5813	40
3235	5814	38
3236	58155	29
3237	5818	18
3238	5825	20
3239	5830	16
3240	5831	12
3241	5832	7
3242	5833	36
3243	5834	44
3244	5836	2
3245	5837	3
3246	58473	33
3247	58477	20
3248	58478	22
3249	58485	23
3250	58489	16
3251	58494	0
3252	58497	40
3253	58499	38
3254	58508	21
3255	58512	14
3256	58513	3
3257	58517	15
3258	58525	21
3259	58527	2
3260	58533	0
3261	5858	22
3262	5859	36
3263	586	7
3264	5860	16
3265	5861	23
3266	5862	30
3267	5864	40
3268	5865	39
3269	5867	23
3270	5868	11
3271	5869	23
3272	5870	20
3273	5872	20
3274	5873	32
3275	5874	6
3276	5875	5
3277	5878	23
3278	5879	14
3279	5880	39
3280	5881	36
3281	5887	25
3282	5894	39
3283	5898	22
3284	59	39
3285	5901	15
3286	5902	37
3287	5903	43
3288	5905	43
3289	5906	32
3290	5908	32
3291	5909	34
3292	5910	14
3293	5911	35
3294	5912	33
3295	5917	36
3296	5921	14
3297	5923	32
3298	5924	37
3299	59269	3
3300	5927	39
3301	59283	33
3302	5932	42
3303	59338	45
3304	59343	7
3305	59345	44
3306	59353	7
3307	5955	5
3308	5962	8
3309	5966	42
3310	5976	30
3311	5980	35
3312	5981	21
3313	5983	17
3314	599	7
3315	5999	5
3316	60	28
3317	6000	44
3318	6002	10
3319	6009	0
3320	6011	8
3321	60312	11
3322	60370	36
3323	60412	19
3324	60484	42
3325	60488	16
3326	60491	36
3327	6050	44
3328	6059	45
3329	60592	3
3330	60626	44
3331	60673	24
3332	60682	35
3333	60684	23
3334	607	44
3335	6091	3
3336	6092	22
3337	6093	22
3338	610	6
3339	6101	21
3340	6102	20
3341	6117	32
3342	6122	21
3343	6124	32
3344	6125	21
3345	6128	21
3346	6129	32
3347	613	37
3348	6130	32
3349	6132	32
3350	6133	36
3351	6134	43
3352	6135	35
3353	6136	21
3354	6137	32
3355	6138	40
3356	6139	21
3357	6141	9
3358	6142	21
3359	6143	20
3360	6144	32
3361	6146	18
3362	6147	21
3363	6152	17
3364	6154	17
3365	6155	32
3366	6156	21
3367	6157	17
3368	6158	24
3369	6159	39
3370	6160	21
3371	6161	44
3372	6164	21
3373	6165	27
3374	6166	20
3375	6167	21
3376	6168	21
3377	6169	17
3378	617	20
3379	6170	45
3380	6173	16
3381	6175	21
3382	6176	32
3383	6181	21
3384	6182	25
3385	6183	18
3386	6184	8
3387	6185	20
3388	6187	28
3389	6188	35
3390	6189	15
3391	6191	17
3392	6193	37
3393	6194	31
3394	6195	10
3395	6196	11
3396	6197	10
3397	6198	39
3398	6201	32
3399	6202	3
3400	6203	21
3401	6204	32
3402	6205	9
3403	6206	37
3404	6207	37
3405	6208	21
3406	6209	21
3407	6210	18
3408	6217	17
3409	6218	21
3410	6222	21
3411	6223	21
3412	6224	32
3413	6227	40
3414	6228	37
3415	6229	21
3416	6230	32
3417	6231	21
3418	6232	28
3419	6233	6
3420	6234	21
3421	6235	40
3422	6238	35
3423	6240	32
3424	6249	24
3425	6252	7
3426	6261	3
3427	6262	28
3428	6263	31
3429	6271	17
3430	6272	43
3431	6275	34
3432	6279	32
3433	6280	28
3434	6282	21
3435	6284	17
3436	6285	17
3437	6293	42
3438	6294	29
3439	6300	10
3440	6301	5
3441	63027	0
3442	6305	20
3443	6311	3
3444	6323	12
3445	6324	16
3446	6326	3
3447	6327	29
3448	6329	17
3449	633	5
3450	6334	17
3451	6335	3
3452	6336	32
3453	6341	1
3454	6342	16
3455	636	24
3456	63826	6
3457	6386	36
3458	63875	43
3459	6388	37
3460	6389	16
3461	63891	40
3462	63892	11
3463	63893	35
3464	63894	2
3465	63895	16
3466	63897	3
3467	6390	16
3468	63908	7
3469	6391	34
3470	63916	25
3471	63917	43
3472	63929	43
3473	6396	25
3474	63967	21
3475	63971	3
3476	63976	42
3477	6400	21
3478	64072	3
3479	64083	31
3480	64087	39
3481	641	21
3482	64101	31
3483	64121	10
3484	64130	10
3485	641371	16
3486	64147	36
3487	6416	39
3488	64168	35
3489	6418	21
3490	642	17
3491	6421	29
3492	64210	17
3493	64218	3
3494	64219	3
3495	64223	22
3496	64225	31
3497	6426	35
3498	6427	19
3499	6428	29
3500	64283	28
3501	64285	16
3502	6429	35
3503	642938	3
3504	642968	22
3505	6432	21
3506	64324	21
3507	6434	29
3508	64343	36
3509	643949	44
3510	64397	21
3511	64398	14
3512	644	39
3513	644150	3
3514	64419	3
3515	64422	21
3516	64423	16
3517	64432	16
3518	64434	21
3519	6444	3
3520	6447	35
3521	64478	0
3522	6449	8
3523	645	37
3524	6451	3
3525	6453	25
3526	6455	37
3527	6456	37
3528	6457	37
3529	64599	19
3530	64601	4
3531	64682	22
3532	646875	44
3533	6472	16
3534	64743	35
3535	64744	35
3536	64748	43
3537	64753	13
3538	64754	36
3539	64756	16
3540	64757	16
3541	64766	4
3542	64783	39
3543	64786	25
3544	64793	19
3545	64795	2
3546	64800	44
3547	64837	34
3548	64840	31
3549	64847	33
3550	64848	39
3551	64854	18
3552	64926	36
3553	6493	5
3554	6494	3
3555	64943	16
3556	64963	16
3557	64965	12
3558	64969	16
3559	64978	28
3560	6499	6
3561	6500	5
3562	65008	12
3563	65009	7
3564	6505	25
3565	65055	21
3566	65059	3
3567	6506	29
3568	6507	12
3569	65078	22
3570	6508	21
3571	65080	32
3572	65082	45
3573	65084	44
3574	6509	45
3575	65108	20
3576	65125	39
3577	6513	23
3578	6515	7
3579	6520	20
3580	6521	31
3581	65217	3
3582	65244	24
3583	65249	44
3584	6525	16
3585	65250	39
3586	6526	45
3587	65260	16
3588	65263	4
3589	65266	28
3590	65267	24
3591	65268	28
3592	6529	16
3593	6531	28
3594	653162	44
3595	6533	40
3596	6536	30
3597	6542	45
3598	654364	8
3599	654790	44
3600	6548	10
3601	6558	18
3602	6560	20
3603	6563	30
3604	6566	20
3605	657	22
3606	6575	45
3607	6576	20
3608	6594	15
3609	6597	35
3610	65982	19
3611	6599	21
3612	65991	7
3613	65992	20
3614	65993	16
3615	6601	21
3616	66036	36
3617	6604	3
3618	6611	18
3619	6613	32
3620	6616	7
3621	6620	28
3622	6621	21
3623	6622	14
3624	6623	8
3625	6624	21
3626	6627	19
3627	6632	44
3628	6634	3
3629	6638	3
3630	664	7
3631	6640	39
3632	6641	22
3633	6642	7
3634	6643	3
3635	6645	22
3636	6647	39
3637	6648	17
3638	6651	17
3639	6653	29
3640	6654	14
3641	6655	37
3642	667	25
3643	6678	43
3644	6683	22
3645	6687	36
